"VE_REF","VE_FLT","VE_COU","VE_LEN","VE_KW","VE_TON","FT_REF","FT_DCOU","FT_DHAR","FT_DDAT","FT_DTIME","FT_LCOU","FT_LHAR","FT_LDAT","FT_LTIME","LE_CDAT","LE_STIME","LE_ETIME","LE_SEQNUM","LE_GEAR","LE_MSZ","LE_RECT","LE_MET_level6","LE_UNIT","LE_EFF","LE_EFF_VMS","LE_KG_ANF","LE_KG_BAG","LE_KG_BIB","LE_KG_BLL","LE_KG_BRB","LE_KG_BSS","LE_KG_COD","LE_KG_COE","LE_KG_CRE","LE_KG_CSH","LE_KG_CTC","LE_KG_DAB","LE_KG_DGS","LE_KG_ELE","LE_KG_ERS","LE_KG_FLE","LE_KG_FPP","LE_KG_GUG","LE_KG_GUR","LE_KG_GUU","LE_KG_HAL","LE_KG_HER","LE_KG_JAX","LE_KG_JOD","LE_KG_LBE","LE_KG_LEM","LE_KG_LIN","LE_KG_MAC","LE_KG_MUR","LE_KG_MZZ","LE_KG_NEP","LE_KG_PIL","LE_KG_PLE","LE_KG_POK","LE_KG_POL","LE_KG_RAZ","LE_KG_RJC","LE_KG_RJH","LE_KG_RJM","LE_KG_SBR","LE_KG_SBX","LE_KG_SCE","LE_KG_SME","LE_KG_SOL","LE_KG_SPR","LE_KG_SQU","LE_KG_SRX","LE_KG_TIG","LE_KG_TUR","LE_KG_WEX","LE_KG_WHE","LE_KG_WHG","LE_KG_WIT","LE_EURO_ANF","LE_EURO_BAG","LE_EURO_BIB","LE_EURO_BLL","LE_EURO_BRB","LE_EURO_BSS","LE_EURO_COD","LE_EURO_COE","LE_EURO_CRE","LE_EURO_CSH","LE_EURO_CTC","LE_EURO_DAB","LE_EURO_DGS","LE_EURO_ELE","LE_EURO_ERS","LE_EURO_FLE","LE_EURO_FPP","LE_EURO_GUG","LE_EURO_GUR","LE_EURO_GUU","LE_EURO_HAL","LE_EURO_HER","LE_EURO_JAX","LE_EURO_JOD","LE_EURO_LBE","LE_EURO_LEM","LE_EURO_LIN","LE_EURO_MAC","LE_EURO_MUR","LE_EURO_MZZ","LE_EURO_NEP","LE_EURO_PIL","LE_EURO_PLE","LE_EURO_POK","LE_EURO_POL","LE_EURO_RAZ","LE_EURO_RJC","LE_EURO_RJH","LE_EURO_RJM","LE_EURO_SBR","LE_EURO_SBX","LE_EURO_SCE","LE_EURO_SME","LE_EURO_SOL","LE_EURO_SPR","LE_EURO_SQU","LE_EURO_SRX","LE_EURO_TIG","LE_EURO_TUR","LE_EURO_WEX","LE_EURO_WHE","LE_EURO_WHG","LE_EURO_WIT"
"1024","TBB_DEM","NLD",41,1471,NA,"447668","NLD","OHI","02/01/2009","10:00:00","NLD","IJM","05/01/2009"," 4:00:00",NA,NA,NA,NA,"TBB","80","34F3",NA,"KWDAYS",4045.25,NA,0,0,60,50,0,0,900,0,0,0,0,75,0,0,0,200,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,30,0,0,70,0,0,0,24.2331244404655,557.365683962264,0,0,2717.8728395959,0,0,0,0,69.6840230510936,0,0,0,109.811809801953,0,0,0,0,0,0,0,0,0,105.304632263308,0,0,0,0,0,0,6677.47747354324,0,0,0,0,0,0,0,0,0,0,5153.44287075064,0,0,0,0,456.616994953606,0,0,55.3818988355616,0
"1024","TBB_DEM","NLD",41,1471,NA,"447668","NLD","OHI","02/01/2009","10:00:00","NLD","IJM","05/01/2009"," 4:00:00",NA,NA,NA,NA,"TBB","80","35F4",NA,"KWDAYS",4045.25,NA,0,0,15,20,0,0,150,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,10,0,0,25,0,0,0,6.05828111011638,222.946273584906,0,0,452.978806599317,0,0,0,0,46.4560153673957,0,0,0,27.4529524504883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667.747747354324,0,0,0,0,0,0,0,0,0,0,3865.08215306298,0,0,0,0,152.205664984535,0,0,19.7792495841291,0
"1033","TBB_DEM","NLD",40,1471,NA,"447669","NLD","TEX","01/01/2009","22:00:00","NLD","IJM","05/01/2009"," 7:00:00",NA,NA,NA,NA,"TBB","80","34F3",NA,"KWDAYS",4971.98,NA,0,0,0,40,0,0,200,0,35,0,0,140,0,0,0,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,65,0,0,185,0,0,0,0,445.892547169811,0,0,603.971742132422,0,51.1817158931083,0,0,130.076843028708,0,0,0,359.633677101396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2312.07657521435,0,0,0,0,0,0,0,0,0,0,7085.98394728212,0,0,0,0,989.33682239948,0,0,146.366446922556,0
"1033","TBB_DEM","NLD",40,1471,NA,"447669","NLD","TEX","01/01/2009","22:00:00","NLD","IJM","05/01/2009"," 7:00:00",NA,NA,NA,NA,"TBB","80","34F4",NA,"KWDAYS",4971.98,NA,0,0,0,65,0,0,635,0,70,0,0,430,0,0,0,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2145,0,0,0,0,0,0,0,0,0,0,1120,0,0,0,0,145,0,0,825,0,0,0,0,724.575389150943,0,0,1917.61028127044,0,102.363431786217,0,0,399.521732159603,0,0,0,474.936077393447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3580.79729518756,0,0,0,0,0,0,0,0,0,0,14429.6400381018,0,0,0,0,2206.98214227576,0,0,652.715236276262,0
"1262","SSC_DEM","NLD",35,1052,NA,"447670","NLD","IJM","02/01/2009"," 7:00:00","NLD","IJM","02/01/2009","19:00:00",NA,NA,NA,NA,"SSC","100","34F4",NA,"KWDAYS",526,NA,0,0,0,0,0,0,800,0,0,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2415.88696852969,0,0,0,0,394.876130622864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1607","OTB_DEM","NLD",24,221,NA,"447671","NLD","WRG","02/01/2009","14:00:00","NLD","IJM","03/01/2009","21:00:00",NA,NA,NA,NA,"OTB","80","33F4",NA,"KWDAYS",285.09,NA,0,0,0,0,0,0,120,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,362.383045279453,0,0,0,0,929.120307347914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.2935986692132,0
"1644","OTB_DEM","NLD",25,221,NA,"447672","NLD","STD","01/01/2009","20:00:00","NLD","IJM","03/01/2009"," 5:00:00",NA,NA,NA,NA,"OTB","80","33F4",NA,"KWDAYS",304.98,NA,0,0,0,0,0,0,220,0,0,0,0,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,664.368916345665,0,0,0,0,1226.43880569925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.91169983365165,0
"10","TBB_DEM","NLD",44,1467,NA,"447694","NLD","VLI","01/01/2009","22:00:00","NLD","VLI","03/01/2009","15:00:00",NA,NA,NA,NA,"TBB","80","32F3",NA,"KWDAYS",2508.57,NA,0,0,315,0,0,2570,1874,0,0,0,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7224,0,0,0,0,0,0,0,0,0,0,1274,0,0,68,0,0,0,0,518,0,0,0,127.223903312444,0,0,24241.4589014821,5659.2152237808,0,0,0,0,388.372288471428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12059.5243172191,0,0,0,0,0,0,0,0,0,0,16413.7155433408,0,0,35.8457142857143,0,0,0,0,409.826051383156,0
"665","TBB_DEM","NLD",44,1467,NA,"447719","NLD","HAR","01/01/2009","22:00:00","NLD","HAR","05/01/2009"," 5:00:00",NA,NA,NA,NA,"TBB","80","36F4",NA,"KWDAYS",4826.43,NA,0,0,0,0,0,0,35,0,0,0,0,30,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,105.695054873174,0,0,0,0,27.8736092204374,0,0,0,32.9435429405859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.549549470865,0,0,0,0,0,0,0,0,0,0,773.016430612596,0,0,0,0,0,0,0,15.8233996673033,0
"665","TBB_DEM","NLD",44,1467,NA,"447719","NLD","HAR","01/01/2009","22:00:00","NLD","HAR","05/01/2009"," 5:00:00",NA,NA,NA,NA,"TBB","80","36F5",NA,"KWDAYS",4826.43,NA,0,0,0,85,0,0,280,0,195,0,0,1005,0,0,0,990,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,5080,0,0,0,0,0,0,0,0,0,0,1380,0,0,0,0,160,0,0,35,0,0,0,0,947.52166273585,0,0,845.560438985391,0,285.155274261603,0,0,933.765908884654,0,0,0,543.568458519668,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0360222531293,0,0,8480.39639139992,0,0,0,0,0,0,0,0,0,0,17779.3779040897,0,0,0,0,2435.29063975256,0,0,27.6909494177808,0
"1557","PTB_DEM","NLD",13,93,NA,"447858","NLD","WRG","06/01/2009","13:00:00","NLD","WRG","06/01/2009","14:00:00",NA,NA,NA,NA,"PTB","16","35F5",NA,"KWDAYS",3.72,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.783289455452,0,0,0,0,0,0,0,0,0,0
"1510","OTM_SPF","NLD",14,94,NA,"447859","NLD","WRG","05/01/2009","11:00:00","NLD","WRG","05/01/2009","18:00:00",NA,NA,NA,NA,"OTM","16","35F5",NA,"KWDAYS",27.26,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428.23922682555,0,0,0,0,0,0,0,0,0,0
"1607","OTB_DEM","NLD",24,221,NA,"447862","NLD","IJM","05/01/2009"," 5:00:00","NLD","WRG","06/01/2009","18:00:00",NA,NA,NA,NA,"OTB","80","33F4",NA,"KWDAYS",340.34,NA,0,0,0,0,0,0,40,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.794348426484,0,0,0,0,37.1648122939166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1607","OTB_DEM","NLD",24,221,NA,"447862","NLD","IJM","05/01/2009"," 5:00:00","NLD","WRG","06/01/2009","18:00:00",NA,NA,NA,NA,"OTB","80","34F4",NA,"KWDAYS",340.34,NA,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.824061469583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1602","OTB_DEM","NLD",31,463,NA,"447863","NLD","WRG","02/01/2009"," 9:00:00","NLD","WRG","07/01/2009"," 6:00:00",NA,NA,NA,NA,"OTB","80","37F2",NA,"KWDAYS",2259.44,NA,108,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,1130,0,1880,0,0,0,0,0,348,0,0,0,0,0,0,0,0,0,114,0,0,0,0,760.772903225806,0,0,0,0,0,1102.24842939167,0,0,0,0,0,0,0,0,0,0,136.766775244300,0,0,0,0,0,0,0,0,0,0,0,0,6190.17537067545,0,3138.41441256532,0,0,0,0,0,1106.04633832976,0,0,0,0,0,0,0,0,0,1735.1445808237,0,0,0,0
"2972","OTB_DEM","NLD",19.96,221,NA,"447871","NLD","BRS","05/01/2009","00:00:00","NLD","BRS","05/01/2009","21:00:00",NA,NA,NA,NA,"OTB","120","31F3",NA,"KWDAYS",194.48,NA,0,0,0,0,0,0,954,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2880.94520997166,0,0,0,0,46.4560153673957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2444","LH_FIN_","NLD",6.53,155,NA,"447873","NLD","BRS","03/01/2009"," 6:00:00","NLD","BRS","03/01/2009","19:00:00",NA,NA,NA,NA,"LHP","0","32F2",NA,"KWDAYS",83.7,NA,0,0,0,0,0,5,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.1623714036617,422.780219492696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5921","GNS_DEM","NLD",0,0,NA,"447943","NLD","SCE","01/01/2009","12:00:00","NLD","SCE","01/01/2009","18:00:00",NA,NA,NA,NA,"GNS","140","33F4",NA,"KWDAYS",0,NA,0,0,0,1,0,0,6,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,11.1473136792453,0,0,18.1191522639727,0,0,0,0,157.950452249145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8836071768766,0,0,0,0,45.6616994953606,0,0,0,0
"575","GNS_DEM","NLD",NA,76,NA,"447944","NLD","SCE","01/01/2009","14:00:00","NLD","SCE","02/01/2009"," 2:00:00",NA,NA,NA,NA,"GNS","150","33F4",NA,"KWDAYS",38,NA,0,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1660.92229086416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2442","LH_FIN_","NLD",6.12,63,NA,"447945","NLD","SCE","01/01/2009"," 8:00:00","NLD","SCE","01/01/2009","17:00:00",NA,NA,NA,NA,"LHP","0","33F3",NA,"KWDAYS",23.94,NA,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.78728395959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2490","GNS_DEM","NLD",7.55,30,NA,"447946","NLD","SCE","01/01/2009","10:00:00","NLD","SCE","01/01/2009","19:00:00",NA,NA,NA,NA,"GNS","140","33F4",NA,"KWDAYS",11.4,NA,0,0,0,2,0,0,12,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.2946273584906,0,0,36.2383045279453,0,0,0,0,232.280076836979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2205664984535,0,0,0,0
"2435","GNS_DEM","NLD",10.1,97,NA,"447947","NLD","STD","01/01/2009","10:00:00","NLD","SCE","01/01/2009","15:00:00",NA,NA,NA,NA,"GNS","140","33F4",NA,"KWDAYS",20.37,NA,0,0,0,0,0,0,80,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.588696852969,0,0,0,0,269.444889130895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2410","GNS_DEM","NLD",7.9,55,NA,"447949","NLD","SCE","01/01/2009","13:00:00","NLD","SCE","01/01/2009","15:00:00",NA,NA,NA,NA,"GNS","140","33F3",NA,"KWDAYS",4.4,NA,0,0,0,0,0,0,4,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0794348426484,0,0,0,0,167.241655322625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355","TBB_DEM","NLD",43,1471,NA,"447950","NLD","DHR","01/01/2009","13:00:00","NLD","DHR","07/01/2009"," 6:00:00",NA,NA,NA,NA,"TBB","80","35F4",NA,"KWDAYS",8399.41,NA,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1764,0,0,0,0,0,0,0,0,0,0,924,0,0,0,0,152,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,148.659249175666,0,0,0,230.604800584101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2944.76756583257,0,0,0,0,0,0,0,0,0,0,11904.4530314340,0,0,0,0,2313.52610776494,0,0,90.1933781036289,0
"355","TBB_DEM","NLD",43,1471,NA,"447950","NLD","DHR","01/01/2009","13:00:00","NLD","DHR","07/01/2009"," 6:00:00",NA,NA,NA,NA,"TBB","80","36F1",NA,"KWDAYS",8399.41,NA,0,0,0,38,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1806,0,0,0,0,0,42,0,0,0,0,588,0,0,0,0,76,0,0,0,0,0,0,0,423.597919811321,0,0,0,0,0,0,0,37.1648122939166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3014.88107930477,0,0,0,0,0,133.488351177730,0,0,0,0,7575.56102000344,0,0,0,0,1156.76305388247,0,0,0,0
"355","TBB_DEM","NLD",43,1471,NA,"447950","NLD","DHR","01/01/2009","13:00:00","NLD","DHR","07/01/2009"," 6:00:00",NA,NA,NA,NA,"TBB","80","36F2",NA,"KWDAYS",8399.41,NA,0,0,0,76,0,0,1050,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,4494,0,0,0,0,0,84,0,0,0,0,1050,0,0,0,0,152,0,0,38,0,0,0,0,847.195839622642,0,0,3170.85164619522,0,0,0,0,222.988873763499,0,0,0,0,0,0,0,0,0,0,0,0,0,210.609264526615,0,0,0,0,0,0,7502.14594152583,0,0,0,0,0,266.976702355460,0,0,0,0,13527.7875357204,0,0,0,0,2313.52610776494,0,0,30.0644593678763,0
"355","TBB_DEM","NLD",43,1471,NA,"447950","NLD","DHR","01/01/2009","13:00:00","NLD","DHR","07/01/2009"," 6:00:00",NA,NA,NA,NA,"TBB","80","36F3",NA,"KWDAYS",8399.41,NA,0,0,0,76,0,0,0,0,0,0,0,120,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2436,0,0,0,0,0,0,0,0,0,0,588,0,0,0,0,76,0,0,190,0,0,0,0,847.195839622642,0,0,0,0,0,0,0,111.494436881750,0,0,0,23.0604800584101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4066.58378138783,0,0,0,0,0,0,0,0,0,0,7575.56102000344,0,0,0,0,1156.76305388247,0,0,150.322296839381,0
"1033","TBB_DEM","NLD",40,1471,NA,"447951","NLD","IJM","05/01/2009"," 9:00:00","NLD","DHR","07/01/2009","23:00:00",NA,NA,NA,NA,"TBB","80","34F3",NA,"KWDAYS",3795.18,NA,0,0,0,80,0,0,150,0,65,0,0,270,0,0,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,95,0,0,0,0,0,0,0,891.785094339623,0,0,452.978806599317,0,95.0517580872011,0,0,250.862482983937,0,0,0,307.473067445469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3505.6756736102,0,0,0,0,0,0,0,0,0,0,9662.70538265744,0,0,0,0,1445.95381735309,0,0,0,0
"1033","TBB_DEM","NLD",40,1471,NA,"447951","NLD","IJM","05/01/2009"," 9:00:00","NLD","DHR","07/01/2009","23:00:00",NA,NA,NA,NA,"TBB","80","34F4",NA,"KWDAYS",3795.18,NA,0,0,0,35,0,0,335,0,35,0,0,180,0,0,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,95,0,0,0,0,0,0,0,390.155978773585,0,0,1011.65266807181,0,51.1817158931083,0,0,167.241655322625,0,0,0,200.406552888564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2737.76576415273,0,0,0,0,0,0,0,0,0,0,5153.44287075064,0,0,0,0,1445.95381735309,0,0,0,0
"1284","TBB_DEM","NLD",41,1471,NA,"447954","NLD","DHR","05/01/2009"," 4:00:00","NLD","DHR","08/01/2009"," 4:00:00",NA,NA,NA,NA,"TBB","82","36F3",NA,"KWDAYS",4413,NA,0,0,0,50,0,0,240,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9500,0,0,0,0,0,90,0,0,0,0,900,0,0,0,0,300,0,0,0,0,0,0,0,353.589078461785,0,0,483.288296012608,0,0,0,0,271.266222263658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10859.6867475752,0,0,0,0,0,171.324241915162,0,0,0,0,8372.88585849231,0,0,0,0,3137.20903400025,0,0,0,0
"5746","TBB_DEM","NLD",42,1467,NA,"447957","NLD","DHR","02/01/2009","11:00:00","NLD","DHR","07/01/2009"," 4:00:00",NA,NA,NA,NA,"TBB","80","35F3",NA,"KWDAYS",6909.57,NA,0,0,0,80,0,0,300,0,0,0,0,443,0,0,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3877,0,0,0,0,0,0,0,0,0,0,1046,0,0,0,0,160,0,0,418,0,0,0,0,891.785094339623,0,0,905.957613198634,0,0,0,0,411.600296155126,0,0,0,400.813105777129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6472.14504123179,0,0,0,0,0,0,0,0,0,0,13476.2531070129,0,0,0,0,2435.29063975256,0,0,330.709053046639,0
"5746","TBB_DEM","NLD",42,1467,NA,"447957","NLD","DHR","02/01/2009","11:00:00","NLD","DHR","07/01/2009"," 4:00:00",NA,NA,NA,NA,"TBB","80","35F4",NA,"KWDAYS",6909.57,NA,0,0,0,40,0,0,215,0,0,0,0,200,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,60,0,0,300,0,0,0,0,445.892547169811,0,0,649.269622792354,0,0,0,0,185.824061469583,0,0,0,247.076572054394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5008.10810515743,0,0,0,0,0,0,0,0,0,0,10306.8857415013,0,0,0,0,913.233989907211,0,0,237.350995009550,0
"5746","TBB_DEM","NLD",42,1467,NA,"447957","NLD","DHR","02/01/2009","11:00:00","NLD","DHR","07/01/2009"," 4:00:00",NA,NA,NA,NA,"TBB","80","36F3",NA,"KWDAYS",6909.57,NA,0,0,0,40,0,0,75,0,0,0,0,150,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,100,0,0,60,0,0,0,0,445.892547169811,0,0,226.489403299658,0,0,0,0,139.368046102187,0,0,0,274.529524504883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2504.05405257872,0,0,0,0,0,0,0,0,0,0,6441.8035884383,0,0,0,0,1522.05664984535,0,0,47.4701990019099,0
"5746","TBB_DEM","NLD",42,1467,NA,"447957","NLD","DHR","02/01/2009","11:00:00","NLD","DHR","07/01/2009"," 4:00:00",NA,NA,NA,NA,"TBB","80","36F4",NA,"KWDAYS",6909.57,NA,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,0,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.785639955229,0,0,0,274.529524504883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231.99459386873,0,0,0,0,0,0,0,0,0,0,5282.2789425194,0,0,0,0,0,0,0,0,0
"1004","TBB_DEM","NLD",41,1765,NA,"447962","NLD","IJM","05/01/2009"," 6:00:00","NLD","DHR","08/01/2009"," 6:00:00",NA,NA,NA,NA,"TBB","80","34F3",NA,"KWDAYS",5295,NA,0,0,0,92,0,0,434,0,0,0,0,363,0,0,0,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5600,0,0,0,50,0,0,0,0,0,0,1072,0,0,0,0,120,0,0,434,0,0,0,0,650.603904369685,0,0,873.946335289467,0,0,0,0,378.729379545031,0,0,0,251.286132330142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6401.49955646537,0,0,0,69.727840040754,0,0,0,0,0,0,9973.03737811529,0,0,0,0,1254.88361360010,0,0,240.316360112593,0
